"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4373";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"25";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4921";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2672";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4413";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2631";"SBZM";"REGIONAL DA ZONA DA MATA(MG, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5109";"SDOW";"OURILÂNDIA DO NORTE(PA, BRASIL)";"SBCJ";"CARAJÁS(PA, BRASIL)";"13";"0";"7,69";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5387";"SJZA";"PEDRO VIEIRA MOREIRA(PB, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"12";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5135";"SN6L";"VIRGÍLIO TÁVORA(CE, BRASIL)";"SWBE";"WALFRIDO SAMITO DE ALMEIDA(CE, BRASIL)";"8";"50";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5351";"SNAB";"ARARIPINA(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"13";"0";"23,08";"15,38"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4106";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5023";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"21";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4513";"SNCP";"AEROPORTO REGIONAL DO PLANALTO SERRANO(SC, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"18";"5,56";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5338";"SNEB";"AERODROMO DE PARAGOMINAS(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"8";"12,5";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4137";"SNGI";"GUANAMBI(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"22";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5372";"SNGN";"GARANHUNS(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"21";"4,76";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5363";"SNHS";"SANTA MAGALHÃES(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"21";"4,76";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5137";"SNIG";"IGUATU(CE, BRASIL)";"SNWS";"DOUTOR LÚCIO LIMA(CE, BRASIL)";"8";"37,5";"25";"12,5"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5163";"SNJM";"AEROPORTO ELIAS BREDER(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"18";"16,67";"38,89";"33,33"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5183";"SNLN";"AERÓDROMO MUNICIPAL DE LINHARES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"22";"4,55";"22,73";"18,18"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5580";"SNMZ";"PORTO DE MOZ(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"8";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4095";"SNPD";"PATOS DE MINAS(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"18";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4237";"SNPD";"PATOS DE MINAS(MG, BRASIL)";"SBAX";"ROMEU ZEMA(MG, BRASIL)";"12";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"6111";"SNRU";"OSCAR LARANJEIRAS(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"22,22";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5322";"SNSM";"SALINÓPOLIS(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"9";"11,11";"11,11";"11,11"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5132";"SNSS";"SALINAS(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"13";"7,69";"15,38";"7,69"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5255";"SNTO";"JUSCELINO KUBITSCHECK(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"6,67";"13,33";"6,67"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5588";"SNVS";"BREVES(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5137";"SNWS";"DOUTOR LÚCIO LIMA(CE, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"8";"25";"12,5";"12,5"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5259";"SNZR";"PARACATU(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"12";"0";"16,67";"16,67"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2712";"SSGG";"Tancredo Thomas de Faria(PR, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"26";"11,54";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5418";"SSGY";"GUAÍRA(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"12";"25";"33,33";"33,33"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4791";"SSKW";"CACOAL(RO, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"9";"66,67";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5339";"SSOU";"ARIPUANÃ(MT, BRASIL)";"SWJN";"JUÍNA(MT, BRASIL)";"3";"66,67";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5124";"SSOU";"ARIPUANÃ(MT, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"26";"92,31";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5140";"SSRS";"BARREIRINHAS(MA, BRASIL)";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"13";"15,38";"15,38";"7,69"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5141";"SSRS";"BARREIRINHAS(MA, BRASIL)";"SBPB";"AEROPORTO INTERNACIONAL DE PARNAÍBA / PREFEITO DOUTOR JOÃO SILVA FILHO(PI, BRASIL)";"13";"30,77";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5416";"SSUM";"ORLANDO DE CARVALHO(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"13";"23,08";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5443";"SSUV";"JOSÉ CLETO(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"13";"23,08";"7,69";"7,69"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5446";"SSVL";"TELÊMACO BORBA (SBTL*)(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"12";"58,33";"25";"16,67"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8781";"SULS";"C/C CARLOS A. CURBELO DE LAGUNA DEL SAUCE INTERNATIONAL AIRPORT(URUGUAI)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8761";"SUMU";"CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(URUGUAI)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"8";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8725";"SUMU";"CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(URUGUAI)";"SBCT";"AFONSO PENA(PR, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5135";"SWBE";"WALFRIDO SAMITO DE ALMEIDA(CE, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"8";"37,5";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5316";"SWBR";"BORBA(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5339";"SWJN";"JUÍNA(MT, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"3";"66,67";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5342";"SWKO";"COARI(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"13";"7,69";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5312";"SWKO";"COARI(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"11,11";"11,11"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2883";"SWKQ";"SERRA DA CAPIVARA/SÃO RAIMUNDO NONATO(PI, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5342";"SWLB";"LÁBREA(AM, BRASIL)";"SWKO";"COARI(AM, BRASIL)";"13";"15,38";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2971";"SWLC";"GENERAL LEITE DE CASTRO(GO, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"30";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5331";"SWMW";"MAUÉS(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"11,11";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"9354";"SWPI";"JÚLIO BÉLEM(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"1";"100";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4245";"SWPI";"JÚLIO BÉLEM(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"18";"5,56";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5301";"SWTP";"SANTA IZABEL DO RIO NEGRO(AM, BRASIL)";"SBTF";"TEFÉ(AM, BRASIL)";"8";"12,5";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8787";"TNCC";"HATO INTERNATIONAL AIRPORT(CURAÇAO)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"0247";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"0249";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7351";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"13,33";"0"
"BAW - BRITISH AIRWAYS PLC";"7631";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"13,33";"0"
"BAW - BRITISH AIRWAYS PLC";"0248";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"3,33";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7638";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"7640";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7642";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"7644";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"6,67";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7646";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"6,67";"0"
"BAW - BRITISH AIRWAYS PLC";"7654";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"23,33";"3,33"
"BAW - BRITISH AIRWAYS PLC";"0249";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"30";"3,33";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"0248";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7660";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"7630";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"0";"46,67";"20"
"BAW - BRITISH AIRWAYS PLC";"7667";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"3,33";"3,33";"3,33"
"BAW - BRITISH AIRWAYS PLC";"4304";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"4";"0";"7,69";"0"
"BAW - BRITISH AIRWAYS PLC";"7639";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"7350";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"0";"46,67";"20"
"BAW - BRITISH AIRWAYS PLC";"0246";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"3,33";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7661";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"30";"0";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"4308";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"21";"0";"19,05";"9,52"
"BAW - BRITISH AIRWAYS PLC";"7655";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"30";"0";"20";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7671";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"30";"3,33";"6,67";"6,67"
"BAW - BRITISH AIRWAYS PLC";"7647";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"30";"0";"10";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7673";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"30";"3,33";"6,67";"0"
"BAW - BRITISH AIRWAYS PLC";"7645";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"3,33";"3,33";"0"
"BAW - BRITISH AIRWAYS PLC";"4300";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"15";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7643";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"BAW - BRITISH AIRWAYS PLC";"4302";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"15";"0";"26,67";"10"
"BAW - BRITISH AIRWAYS PLC";"7675";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"30";"0";"3,33";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7641";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"7666";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"6,67";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7670";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"10";"10"
"BAW - BRITISH AIRWAYS PLC";"7672";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"BAW - BRITISH AIRWAYS PLC";"7674";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"4307";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"0";"0"
"BAW - BRITISH AIRWAYS PLC";"4309";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"13,33";"6,67"
"BAW - BRITISH AIRWAYS PLC";"4303";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"9";"0";"11,54";"3,85"
"BAW - BRITISH AIRWAYS PLC";"4301";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"17";"0";"0";"0"
"BOV - BOA BOLIVIANA DE AVIACIÓN";"0735";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SLVR";"VIRU VIRU INTERNATIONAL AIRPORT(BOLÍVIA)";"30";"0";"0";"0"
"BOV - BOA BOLIVIANA DE AVIACIÓN";"0739";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SLVR";"VIRU VIRU INTERNATIONAL AIRPORT(BOLÍVIA)";"30";"0";"0";"0"
"BOV - BOA BOLIVIANA DE AVIACIÓN";"0738";"SLCB";"JORGE WILSTERMANN INTERNATIONAL AIRPORT(BOLÍVIA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"26";"0";"0";"0"
"BOV - BOA BOLIVIANA DE AVIACIÓN";"0736";"SLVR";"VIRU VIRU INTERNATIONAL AIRPORT(BOLÍVIA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"BOV - BOA BOLIVIANA DE AVIACIÓN";"0734";"SLVR";"VIRU VIRU INTERNATIONAL AIRPORT(BOLÍVIA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"0";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5430";"LPPT";"LISBOA(PORTUGAL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"3,33";"6,67";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5438";"LPPT";"LISBOA(PORTUGAL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"30";"0";"10";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5423";"LPPT";"LISBOA(PORTUGAL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"30";"6,67"
"CBJ - BEIJING CAPITAL AIRLINES";"5425";"LPPT";"LISBOA(PORTUGAL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"22";"0";"13,64";"9,09"
"CBJ - BEIJING CAPITAL AIRLINES";"5431";"LPPT";"LISBOA(PORTUGAL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"10";"3,33"
"CBJ - BEIJING CAPITAL AIRLINES";"5421";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"26";"0";"23,08";"3,85"
"CBJ - BEIJING CAPITAL AIRLINES";"5424";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"30";"0";"20";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5426";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"30";"3,33";"20";"6,67"
"CBJ - BEIJING CAPITAL AIRLINES";"5429";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"30";"0";"0";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5432";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"30";"0";"3,33";"0"
"CBJ - BEIJING CAPITAL AIRLINES";"5437";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"LPPT";"LISBOA(PORTUGAL)";"28";"1,79";"12,5";"7,14"
"CCA - AIR CHINA";"6251";"EDDF";"FRANKFURT INTERNATIONAL AIRPORT(ALEMANHA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"3,33";"10";"10"
